vacancy_id,technology,frequency,category,level,domain,fgos_competencies,prof_standards
122237081,React,3,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
122424431,React,5,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
122334112,SQL,2,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122408534,React,3,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
122408534,Git,1,Инструмент,basic,development,ПК-1,06.001_A
122389084,SQL,1,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122389084,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122389084,Git,1,Инструмент,basic,development,ПК-1,06.001_A
122402438,JavaScript,3,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
122402438,React,6,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
122402438,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122402438,Git,2,Инструмент,basic,development,ПК-1,06.001_A
122352808,React,4,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
122352808,Git,2,Инструмент,basic,development,ПК-1,06.001_A
119248385,JavaScript,1,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
119248385,React,3,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
122235130,JavaScript,2,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
122235130,React,1,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
122235130,Git,2,Инструмент,basic,development,ПК-1,06.001_A
122369609,JavaScript,1,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
122369609,React,3,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
122317626,React,8,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
122369457,JavaScript,2,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
122369457,React,2,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
122369457,Docker,2,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122369457,Git,1,Инструмент,basic,development,ПК-1,06.001_A
122203453,Git,1,Инструмент,basic,development,ПК-1,06.001_A
122183273,JavaScript,1,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
122183273,React,3,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
122183273,Git,1,Инструмент,basic,development,ПК-1,06.001_A
122370899,React,1,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
122339246,JavaScript,1,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
122339246,React,3,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
122237214,Python,1,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122237214,JavaScript,1,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
122237214,React,1,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
122237214,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122237214,Git,1,Инструмент,basic,development,ПК-1,06.001_A
122344165,JavaScript,1,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
122344165,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122344165,Git,1,Инструмент,basic,development,ПК-1,06.001_A
122417910,React,1,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
122417910,SQL,3,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122417910,Docker,2,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122319819,JavaScript,4,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
122319819,React,5,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
122343635,JavaScript,2,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
122343635,Git,1,Инструмент,basic,development,ПК-1,06.001_A
122195136,Python,1,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122195136,JavaScript,3,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
122195136,React,8,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
122195136,Git,2,Инструмент,basic,development,ПК-1,06.001_A
122346592,React,1,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
122198135,JavaScript,4,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
122198135,React,4,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
122198135,Git,2,Инструмент,basic,development,ПК-1,06.001_A
122341101,React,5,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
122341101,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122356895,JavaScript,1,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
122356895,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122356895,Git,2,Инструмент,basic,development,ПК-1,06.001_A
122324071,Python,3,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122324071,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122324071,Git,2,Инструмент,basic,development,ПК-1,06.001_A
122142557,JavaScript,2,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
122142557,React,3,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
122154176,React,1,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
122370923,JavaScript,2,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
122370923,React,4,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
122420696,JavaScript,1,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
122420696,Docker,2,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122420696,Git,3,Инструмент,basic,development,ПК-1,06.001_A
122426465,Git,1,Инструмент,basic,development,ПК-1,06.001_A
122318756,JavaScript,2,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
122318756,SQL,2,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122318756,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122223310,JavaScript,1,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
122223310,React,1,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
122223310,Git,1,Инструмент,basic,development,ПК-1,06.001_A
122354124,JavaScript,1,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
122354124,Git,1,Инструмент,basic,development,ПК-1,06.001_A
120585397,Git,1,Инструмент,basic,development,ПК-1,06.001_A
122235103,SQL,1,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122235103,Git,2,Инструмент,basic,development,ПК-1,06.001_A
122417454,JavaScript,1,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
122370398,React,1,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
122203441,JavaScript,1,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
122203441,React,2,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
122203441,Git,1,Инструмент,basic,development,ПК-1,06.001_A
122299351,SQL,2,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122299351,Docker,2,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122064464,JavaScript,1,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
122064464,React,6,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
122224710,React,1,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
122207543,JavaScript,3,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
122207543,React,7,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
122353928,JavaScript,2,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
122353928,Docker,2,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122353928,Git,2,Инструмент,basic,development,ПК-1,06.001_A
121344844,Python,1,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
121344844,JavaScript,1,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
121344844,React,2,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
121344844,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
115431276,JavaScript,2,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
115431276,Docker,2,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
115431276,Git,1,Инструмент,basic,development,ПК-1,06.001_A
122357996,JavaScript,2,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
122221053,JavaScript,2,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
122221053,React,4,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
122274605,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122219120,JavaScript,2,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
122219120,React,6,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
122298085,Python,3,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122298085,Docker,3,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122261535,JavaScript,3,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
122261535,React,3,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
122207364,JavaScript,2,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
122207364,React,1,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
122207364,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122207364,Git,1,Инструмент,basic,development,ПК-1,06.001_A
122284448,JavaScript,3,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
122284448,React,3,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
122284448,Docker,3,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122284448,Git,2,Инструмент,basic,development,ПК-1,06.001_A
121767888,JavaScript,1,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
121767888,React,3,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
122221680,JavaScript,1,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
122221680,React,4,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
121505275,Python,1,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
121505275,JavaScript,3,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
121505275,Git,3,Инструмент,basic,development,ПК-1,06.001_A
122298515,JavaScript,1,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
122298515,React,2,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
122298515,Git,1,Инструмент,basic,development,ПК-1,06.001_A
122357412,JavaScript,3,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
122357412,React,4,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
122315832,JavaScript,1,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
122315832,React,3,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
122222928,React,4,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
122222928,Git,1,Инструмент,basic,development,ПК-1,06.001_A
121702395,JavaScript,1,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
121702395,React,3,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
121702395,Git,1,Инструмент,basic,development,ПК-1,06.001_A
122421554,SQL,1,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122187401,Python,5,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122187401,SQL,1,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122187401,Docker,2,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122187401,Git,1,Инструмент,basic,development,ПК-1,06.001_A
122189224,JavaScript,1,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
122312760,JavaScript,1,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
122312760,React,1,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
122326513,React,1,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
122108547,JavaScript,4,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
122108547,React,4,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
122108547,Git,1,Инструмент,basic,development,ПК-1,06.001_A
121727303,Python,2,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
121727303,SQL,3,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
121727303,Docker,3,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
121727303,Git,2,Инструмент,basic,development,ПК-1,06.001_A
121870813,JavaScript,2,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
121870813,React,2,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
122354138,JavaScript,1,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
122354138,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122354138,Git,1,Инструмент,basic,development,ПК-1,06.001_A
121573169,JavaScript,1,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
121573169,React,3,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
122212225,SQL,1,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122212225,Git,1,Инструмент,basic,development,ПК-1,06.001_A
122069106,React,7,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
122069106,Git,1,Инструмент,basic,development,ПК-1,06.001_A
122218310,React,2,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
119637678,JavaScript,2,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
119637678,React,3,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
119637678,Git,2,Инструмент,basic,development,ПК-1,06.001_A
120223072,Python,1,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
120223072,JavaScript,1,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
120223072,React,2,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
120223072,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
120223072,Git,1,Инструмент,basic,development,ПК-1,06.001_A
122225428,SQL,2,База данных,basic,data,"ПК-2,ПК-3","06.001_B,06.022_A"
122225428,Git,2,Инструмент,basic,development,ПК-1,06.001_A
122156078,JavaScript,4,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
122156078,React,6,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
122156078,Git,2,Инструмент,basic,development,ПК-1,06.001_A
122212028,Docker,3,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122212028,Git,2,Инструмент,basic,development,ПК-1,06.001_A
122394197,Python,5,Язык программирования,middle,backend,"ПК-1,ПК-2,ПК-3","06.001_A,06.001_B"
122394197,JavaScript,2,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
122394197,Docker,2,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
122394197,Git,2,Инструмент,basic,development,ПК-1,06.001_A
122348235,JavaScript,2,Язык программирования,middle,frontend,"ПК-1,ПК-2",06.001_A
122348235,React,2,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
122348235,Docker,1,DevOps,advanced,infrastructure,"ПК-3,ПК-4",06.001_C
121780420,React,2,Фреймворк,middle,frontend,"ПК-1,ПК-2",06.001_A
